District_ID,DISTRICT,State_ID
3156,GUMLA,18
3246,PAKUR,18
3265,DUMKA,18
3266,CHATRA,18
3289,BOKARO,18
3298,PAKUR,18
3331,RANCHI,18
3346,JAMSHEDPUR,18
3352,PAKUR,18
3373,SIMDEGA,18
3446,HAZARIBAGH,18
3477,CHAIBASA,18
3489,CHAIBASA,18
3575,KODERMA,18
3577,JAMSHEDPUR,18
3583,SAHEBGANJ,18
3597,DHANBAD,18
3606,DHANBAD,18
3609,LATEHAR,18
3674,HAZARIBAGH,18
3778,DUMKA,18
3781,JAMTARA,18
3799,RANCHI,18
3835,SIMDEGA,18
3975,CHATRA,18
4066,LOHARDAGGA,18
4164,KODERMA,18
4215,RANCHI,18
4352,TOTAL,18
4358,GODDA,18
4384,LOHARDAGGA,18
4387,SAHEBGANJ,18
4447,RANCHI,18
4457,JAMSHEDPUR,18
4481,BOKARO,18
4492,DHANBAD RLY.,18
4525,PALAMU,18
4526,SIMDEGA,18
4556,TOTAL,18
4568,JAMSHEDPUR RLY.,18
4595,KODERMA,18
4605,DEOGHAR,18
4642,GIRIDIH,18
4654,LATEHAR,18
4700,PALAMU,18
4701,CHATRA,18
4716,SIMDEGA,18
4777,GARHWA,18
4825,DHANBAD RLY.,18
4848,SARAIKELA,18
4920,CHATRA,18
5004,SIMDEGA,18
5033,PAKUR,18
5041,GARHWA,18
5043,PALAMU,18
5057,DHANBAD RLY.,18
5085,TOTAL,18
5119,CHATRA,18
5145,DHANBAD RLY.,18
5214,JAMTARA,18
5239,BOKARO,18
5324,CHATRA,18
5345,TOTAL,18
5376,DHANBAD,18
5380,KHUNTI,18
5395,TOTAL,18
5403,PAKUR,18
5440,DHANBAD RLY.,18
5471,LOHARDAGGA,18
5478,HAZARIBAGH,18
5491,GIRIDIH,18
5495,CHAIBASA,18
5496,DUMKA,18
5576,SARAIKELA,18
5582,JAMSHEDPUR RLY.,18
5594,TOTAL,18
5605,PAKUR,18
5626,BOKARO,18
5691,TOTAL,18
5719,LATEHAR,18
5720,GARHWA,18
5800,JAMSHEDPUR RLY.,18
5813,LOHARDAGGA,18
5815,KHUNTI,18
5833,PALAMU,18
5873,SARAIKELA,18
5909,JAMTARA,18
5924,DHANBAD,18
5943,DHANBAD,18
6030,GODDA,18
6041,CHAIBASA,18
6066,LOHARDAGGA,18
6093,GARHWA,18
6110,GODDA,18
6131,BOKARO,18
6137,KODERMA,18
6149,GODDA,18
6152,SARAIKELA,18
6154,DHANBAD,18
6177,LATEHAR,18
6339,DEOGHAR,18
6439,GODDA,18
6445,KHUNTI,18
6490,JAMTARA,18
6541,KODERMA,18
6559,SIMDEGA,18
6569,JAMSHEDPUR RLY.,18
6610,GUMLA,18
6618,JAMTARA,18
6651,GUMLA,18
6660,JAMSHEDPUR,18
6677,HAZARIBAGH,18
6707,LATEHAR,18
6737,TOTAL,18
6795,SARAIKELA,18
6797,SIMDEGA,18
6829,HAZARIBAGH,18
6843,RANCHI,18
6861,RANCHI,18
6931,TOTAL,18
6944,SIMDEGA,18
6954,GARHWA,18
6986,SAHEBGANJ,18
7010,DEOGHAR,18
7075,SARAIKELA,18
7109,DHANBAD RLY.,18
7227,KODERMA,18
7251,CHAIBASA,18
7303,PALAMU,18
7314,CHAIBASA,18
7343,SAHEBGANJ,18
7358,JAMTARA,18
7365,GUMLA,18
7416,CHATRA,18
7455,DEOGHAR,18
7519,PALAMU,18
7536,PALAMU,18
7582,CHAIBASA,18
7586,LATEHAR,18
7596,LOHARDAGGA,18
7622,CHAIBASA,18
7626,PALAMU,18
7674,DUMKA,18
7706,PALAMU,18
7716,PAKUR,18
7756,CHATRA,18
7779,JAMTARA,18
7781,RANCHI,18
7855,HAZARIBAGH,18
7876,GIRIDIH,18
7880,DUMKA,18
7958,TOTAL,18
8015,DUMKA,18
8018,JAMSHEDPUR,18
8042,DHANBAD,18
8049,SAHEBGANJ,18
8053,GARHWA,18
8070,SARAIKELA,18
8080,SARAIKELA,18
8083,BOKARO,18
8158,DHANBAD RLY.,18
8184,GARHWA,18
8199,GODDA,18
8200,GARHWA,18
8231,HAZARIBAGH,18
8262,CHAIBASA,18
8295,GODDA,18
8298,PAKUR,18
8319,JAMSHEDPUR RLY.,18
8380,SIMDEGA,18
8465,LOHARDAGGA,18
8504,RANCHI,18
8507,RAMGARH,18
8553,DHANBAD,18
8556,GARHWA,18
8621,PAKUR,18
8634,DHANBAD RLY.,18
8648,SARAIKELA,18
8681,TOTAL,18
8687,JAMSHEDPUR RLY.,18
8690,GUMLA,18
8704,GODDA,18
8705,DUMKA,18
8721,RANCHI,18
8744,JAMSHEDPUR RLY.,18
8748,RANCHI,18
8769,DHANBAD RLY.,18
8803,GIRIDIH,18
8835,LOHARDAGGA,18
8878,GODDA,18
8879,CHATRA,18
8892,JAMSHEDPUR,18
8903,LOHARDAGGA,18
9003,RAMGARH,18
9005,LATEHAR,18
9029,TOTAL,18
9048,KHUNTI,18
9125,GIRIDIH,18
9138,GUMLA,18
9163,GIRIDIH,18
9271,CHATRA,18
9275,SAHEBGANJ,18
9327,SAHEBGANJ,18
9356,GARHWA,18
9380,HAZARIBAGH,18
9417,JAMTARA,18
9437,JAMSHEDPUR RLY.,18
9465,KHUNTI,18
9471,PAKUR,18
9548,DHANBAD RLY.,18
9566,BOKARO,18
9572,BOKARO,18
9580,DHANBAD,18
9586,DEOGHAR,18
9616,RANCHI,18
9638,JAMSHEDPUR,18
9647,JAMSHEDPUR RLY.,18
9659,GUMLA,18
9675,LATEHAR,18
9692,DHANBAD RLY.,18
9697,GUMLA,18
9700,DUMKA,18
9753,RAMGARH,18
9784,HAZARIBAGH,18
26,PRAKASHAM,3
112,GUNTAKAL RLY.,3
120,SRIKAKULAM,3
146,ADILABAD,3
193,MEDAK,3
246,RANGA REDDY,3
264,VISAKHAPATNAM,3
273,WEST GODAVARI,3
288,VIZIANAGARAM,3
293,VISAKHA RURAL,3
304,MAHABOOBNAGAR,3
356,NIZAMABAD,3
363,ADILABAD,3
368,VIJAYAWADA CITY,3
421,VIJAYAWADA,3
431,EAST GODAVARI,3
490,KARIMNAGAR,3
504,KHAMMAM,3
544,TOTAL,3
554,VISAKHA RURAL,3
563,HYDERABAD CITY,3
585,PRAKASHAM,3
600,SECUNDERABAD RLY.,3
611,TOTAL,3
628,GUNTUR,3
683,KRISHNA,3
705,MEDAK,3
712,CUDDAPAH,3
727,ANANTAPUR,3
743,GUNTAKAL RLY.,3
760,GUNTUR,3
767,NIZAMABAD,3
776,TOTAL,3
777,SECUNDERABAD RLY.,3
808,VIJAYAWADA RLY.,3
830,GUNTUR URBAN,3
872,ANANTAPUR,3
878,RANGA REDDY,3
881,VIZIANAGARAM,3
895,MEDAK,3
939,RANGA REDDY,3
1039,SRIKAKULAM,3
1041,ANANTAPUR,3
1106,KRISHNA,3
1136,CYBERABAD,3
1162,VIJAYAWADA CITY,3
1199,VIJAYAWADA,3
1217,CHITTOOR,3
1219,NIZAMABAD,3
1220,KHAMMAM,3
1223,VISAKHA RURAL,3
1226,KARIMNAGAR,3
1249,SECUNDERABAD RLY.,3
1260,PRAKASHAM,3
1328,EAST GODAVARI,3
1335,VIJAYAWADA RLY.,3
1343,WEST GODAVARI,3
1367,GUNTAKAL RLY.,3
1386,KRISHNA,3
1416,MAHABOOBNAGAR,3
1420,EAST GODAVARI,3
1466,RANGA REDDY,3
1480,MAHABOOBNAGAR,3
1485,HYDERABAD CITY,3
1499,GUNTUR,3
1507,NELLORE,3
1514,GUNTAKAL RLY.,3
1550,SECUNDERABAD RLY.,3
1551,VIJAYAWADA RLY.,3
1593,EAST GODAVARI,3
1633,VIJAYAWADA RLY.,3
1657,GUNTUR,3
1663,WEST GODAVARI,3
1675,GUNTUR,3
1680,HYDERABAD CITY,3
1711,RANGA REDDY,3
1737,SRIKAKULAM,3
1777,NALGONDA,3
1787,VISAKHA RURAL,3
1867,TOTAL,3
1877,SRIKAKULAM,3
1884,TIRUPATHI URBAN,3
1912,CUDDAPAH,3
1917,TIRUPATHI URBAN,3
2035,WARANGAL,3
2041,ANANTAPUR,3
2100,CHITTOOR,3
2102,ADILABAD,3
2116,KARIMNAGAR,3
2162,TOTAL,3
2169,PRAKASHAM,3
2197,CHITTOOR,3
2241,SRIKAKULAM,3
2276,ADILABAD,3
2317,CHITTOOR,3
2320,NALGONDA,3
2326,CUDDAPAH,3
2421,ANANTAPUR,3
2431,CYBERABAD,3
2455,KRISHNA,3
2461,CHITTOOR,3
2569,CHITTOOR,3
2592,GUNTUR URBAN,3
2616,NIZAMABAD,3
2691,NIZAMABAD,3
2724,VISAKHAPATNAM,3
2746,VIZIANAGARAM,3
2780,GUNTUR,3
2795,RAJAHMUNDRY,3
2812,PRAKASHAM,3
2815,RAJAHMUNDRY,3
2855,NIZAMABAD,3
2887,ADILABAD,3
2919,MEDAK,3
2957,VIZIANAGARAM,3
2978,ANANTAPUR,3
2987,EAST GODAVARI,3
2989,MAHABOOBNAGAR,3
2990,KURNOOL,3
3012,NELLORE,3
3063,GUNTAKAL RLY.,3
3064,KURNOOL,3
3066,KURNOOL,3
3091,TOTAL,3
3135,VIJAYAWADA RLY.,3
3144,GUNTUR,3
3160,TOTAL,3
3163,PRAKASHAM,3
3186,KHAMMAM,3
3187,NIZAMABAD,3
3234,SRIKAKULAM,3
3240,VIJAYAWADA RLY.,3
3252,MAHABOOBNAGAR,3
3270,CHITTOOR,3
3278,GUNTAKAL RLY.,3
3292,SRIKAKULAM,3
3315,GUNTUR,3
3319,HYDERABAD CITY,3
3329,MEDAK,3
3365,SRIKAKULAM,3
3369,ANANTAPUR,3
3374,HYDERABAD CITY,3
3430,VISAKHAPATNAM,3
3442,WEST GODAVARI,3
3497,NELLORE,3
3518,KARIMNAGAR,3
3535,KURNOOL,3
3545,CYBERABAD,3
3566,KARIMNAGAR,3
3571,KARIMNAGAR,3
3576,VISAKHA RURAL,3
3625,NELLORE,3
3633,WEST GODAVARI,3
3649,VIZIANAGARAM,3
3653,CYBERABAD,3
3654,MAHABOOBNAGAR,3
3670,ADILABAD,3
3713,NALGONDA,3
3718,NALGONDA,3
3724,CHITTOOR,3
3748,MEDAK,3
3765,KHAMMAM,3
3770,VIJAYAWADA,3
3776,ANANTAPUR,3
3779,KURNOOL,3
3786,CUDDAPAH,3
3791,TOTAL,3
3808,TOTAL,3
3815,SRIKAKULAM,3
3823,VIZIANAGARAM,3
3849,WEST GODAVARI,3
3863,VIJAYAWADA RLY.,3
3921,MAHABOOBNAGAR,3
3950,VIJAYAWADA RLY.,3
3987,KRISHNA,3
4047,VIJAYAWADA CITY,3
4083,WEST GODAVARI,3
4119,GUNTAKAL RLY.,3
4137,GUNTUR URBAN,3
4166,CUDDAPAH,3
4168,RAJAHMUNDRY,3
4178,WEST GODAVARI,3
4197,CUDDAPAH,3
4206,VISAKHAPATNAM,3
4242,VISAKHAPATNAM,3
4247,GUNTUR,3
4287,KRISHNA,3
4334,CYBERABAD,3
4345,RANGA REDDY,3
4346,CHITTOOR,3
4350,VIZIANAGARAM,3
4409,NALGONDA,3
4411,ANANTAPUR,3
4423,NELLORE,3
4440,KARIMNAGAR,3
4451,RANGA REDDY,3
4454,MAHABOOBNAGAR,3
4498,CHITTOOR,3
4558,WARANGAL,3
4582,NELLORE,3
4655,CHITTOOR,3
4657,KRISHNA,3
4668,RANGA REDDY,3
4703,KURNOOL,3
4708,MAHABOOBNAGAR,3
4719,WARANGAL URBAN,3
4730,EAST GODAVARI,3
4760,NELLORE,3
4767,VIZIANAGARAM,3
4770,MAHABOOBNAGAR,3
4805,CUDDAPAH,3
4813,VISAKHAPATNAM,3
4827,ADILABAD,3
4856,WARANGAL,3
4870,GUNTAKAL RLY.,3
4877,TOTAL,3
4888,WEST GODAVARI,3
4893,KHAMMAM,3
4918,ANANTAPUR,3
4936,TOTAL,3
5013,VISAKHAPATNAM,3
5024,SECUNDERABAD RLY.,3
5031,GUNTAKAL RLY.,3
5045,GUNTAKAL RLY.,3
5048,HYDERABAD CITY,3
5088,SRIKAKULAM,3
5117,VIJAYAWADA,3
5121,NELLORE,3
5144,NELLORE,3
5163,NALGONDA,3
5208,WARANGAL,3
5210,GUNTAKAL RLY.,3
5225,KARIMNAGAR,3
5242,MEDAK,3
5277,ADILABAD,3
5320,KRISHNA,3
5340,ANANTAPUR,3
5360,EAST GODAVARI,3
5361,VIZIANAGARAM,3
5389,KRISHNA,3
5409,CYBERABAD,3
5421,KHAMMAM,3
5461,PRAKASHAM,3
5474,WARANGAL URBAN,3
5513,MEDAK,3
5520,RANGA REDDY,3
5524,VIZIANAGARAM,3
5531,NALGONDA,3
5544,KURNOOL,3
5567,NELLORE,3
5586,KHAMMAM,3
5604,PRAKASHAM,3
5613,HYDERABAD CITY,3
5693,VISAKHAPATNAM,3
5707,TIRUPATHI URBAN,3
5710,CUDDAPAH,3
5737,WARANGAL,3
5744,CHITTOOR,3
5783,SECUNDERABAD RLY.,3
5791,HYDERABAD CITY,3
5797,WARANGAL,3
5827,CUDDAPAH,3
5856,KURNOOL,3
5888,GUNTUR,3
5901,VIJAYAWADA CITY,3
5912,GUNTUR URBAN,3
5921,GUNTAKAL RLY.,3
5955,ANANTAPUR,3
6119,KURNOOL,3
6130,NALGONDA,3
6147,ADILABAD,3
6167,CUDDAPAH,3
6169,VIJAYAWADA RLY.,3
6179,VIJAYAWADA CITY,3
6186,CYBERABAD,3
6193,VISAKHAPATNAM,3
6203,CHITTOOR,3
6218,TOTAL,3
6286,MAHABOOBNAGAR,3
6288,MAHABOOBNAGAR,3
6322,ANANTAPUR,3
6334,NALGONDA,3
6350,VISAKHA RURAL,3
6356,TOTAL,3
6357,VISAKHA RURAL,3
6389,WEST GODAVARI,3
6461,WARANGAL,3
6462,VIJAYAWADA CITY,3
6576,PRAKASHAM,3
6581,WEST GODAVARI,3
6603,HYDERABAD CITY,3
6624,RANGA REDDY,3
6626,SECUNDERABAD RLY.,3
6627,KHAMMAM,3
6658,RANGA REDDY,3
6679,ADILABAD,3
6728,NELLORE,3
6811,KRISHNA,3
6816,WEST GODAVARI,3
6828,VIZIANAGARAM,3
6867,EAST GODAVARI,3
6963,WARANGAL,3
7002,PRAKASHAM,3
7016,VIJAYAWADA CITY,3
7029,MEDAK,3
7078,HYDERABAD CITY,3
7094,NALGONDA,3
7097,KURNOOL,3
7098,GUNTUR,3
7108,NALGONDA,3
7110,SECUNDERABAD RLY.,3
7118,VIZIANAGARAM,3
7201,MEDAK,3
7304,VISAKHA RURAL,3
7327,CYBERABAD,3
7338,NIZAMABAD,3
7345,CUDDAPAH,3
7393,SECUNDERABAD RLY.,3
7405,NALGONDA,3
7407,VISAKHAPATNAM,3
7439,NIZAMABAD,3
7440,RANGA REDDY,3
7466,CYBERABAD,3
7504,CUDDAPAH,3
7548,SRIKAKULAM,3
7549,NELLORE,3
7587,VISAKHAPATNAM,3
7636,KURNOOL,3
7639,VISAKHA RURAL,3
7657,PRAKASHAM,3
7663,NIZAMABAD,3
7695,VIJAYAWADA RLY.,3
7725,NELLORE,3
7763,SECUNDERABAD RLY.,3
7764,KARIMNAGAR,3
7788,KRISHNA,3
7801,VIJAYAWADA RLY.,3
7814,KHAMMAM,3
7825,ADILABAD,3
7856,EAST GODAVARI,3
7879,VIJAYAWADA RLY.,3
7890,WARANGAL,3
7896,KARIMNAGAR,3
7901,KHAMMAM,3
7916,VIZIANAGARAM,3
7996,ADILABAD,3
8003,KRISHNA,3
8050,WARANGAL,3
8058,VIJAYAWADA,3
8081,NIZAMABAD,3
8105,KURNOOL,3
8151,VIJAYAWADA CITY,3
8161,GUNTUR,3
8166,KHAMMAM,3
8191,MAHABOOBNAGAR,3
8216,SECUNDERABAD RLY.,3
8269,KRISHNA,3
8333,MEDAK,3
8334,VISAKHA RURAL,3
8337,CYBERABAD,3
8382,WARANGAL,3
8437,HYDERABAD CITY,3
8449,EAST GODAVARI,3
8471,HYDERABAD CITY,3
8499,VISAKHA RURAL,3
8500,SRIKAKULAM,3
8514,VIJAYAWADA RLY.,3
8520,TIRUPATHI URBAN,3
8525,ADILABAD,3
8549,WEST GODAVARI,3
8614,HYDERABAD CITY,3
8620,KARIMNAGAR,3
8655,KARIMNAGAR,3
8682,CYBERABAD,3
8752,MEDAK,3
8765,KHAMMAM,3
8801,VISAKHA RURAL,3
8850,SECUNDERABAD RLY.,3
8887,SECUNDERABAD RLY.,3
8894,KHAMMAM,3
8902,MEDAK,3
9038,RAJAHMUNDRY,3
9070,EAST GODAVARI,3
9079,NIZAMABAD,3
9099,NALGONDA,3
9134,VISAKHAPATNAM,3
9202,GUNTUR,3
9222,GUNTAKAL RLY.,3
9232,VISAKHAPATNAM,3
9235,RANGA REDDY,3
9238,NIZAMABAD,3
9285,CUDDAPAH,3
9382,VISAKHA RURAL,3
9421,WARANGAL URBAN,3
9433,WARANGAL URBAN,3
9452,WARANGAL,3
9455,PRAKASHAM,3
9480,EAST GODAVARI,3
9663,PRAKASHAM,3
9667,WARANGAL,3
9705,KARIMNAGAR,3
9730,SRIKAKULAM,3
9761,KURNOOL,3
9813,EAST GODAVARI,3
4,JAMNAGAR,14
46,HIMATNAGAR,14
49,NAVSARI,14
57,BHAVNAGAR,14
65,PATAN,14
81,AHWA-DANG,14
154,PATAN,14
180,SURAT COMMR.,14
227,HIMATNAGAR,14
236,ANAND,14
243,PALANPUR,14
257,KHEDA NORTH,14
276,SURENDRANAGAR,14
319,SURAT RURAL,14
334,VALSAD,14
371,GANDHINAGAR,14
455,AHMEDABAD COMMR.,14
520,AHMEDABAD RURAL,14
613,PATAN,14
626,AHWA-DANG,14
635,TOTAL,14
734,SURENDRANAGAR,14
755,BHAVNAGAR,14
843,AHWA-DANG,14
857,MEHSANA,14
862,RAJKOT RURAL,14
889,AMRELI,14
915,NAVSARI,14
918,BHARUCH,14
920,PORBANDAR,14
924,NARMADA,14
945,AHMEDABAD COMMR.,14
962,JAMNAGAR,14
982,SURAT RURAL,14
1021,VADODARA RURAL,14
1036,RAJKOT RURAL,14
1089,MEHSANA,14
1090,KUTCH (EAST(G)),14
1091,TOTAL,14
1093,MEHSANA,14
1098,RAJKOT COMMR.,14
1100,DAHOD,14
1134,W.RLY VADODARA,14
1141,VADODARA RURAL,14
1149,PANCHMAHAL,14
1158,VALSAD,14
1164,JAMNAGAR,14
1182,VADODARA RURAL,14
1207,AHMEDABAD RURAL,14
1210,RAJKOT RURAL,14
1213,NARMADA,14
1227,RAJKOT RURAL,14
1240,SURAT RURAL,14
1243,AHMEDABAD COMMR.,14
1338,RAJKOT COMMR.,14
1345,DAHOD,14
1385,ANAND,14
1387,AHMEDABAD RURAL,14
1391,AHWA-DANG,14
1408,TOTAL,14
1425,VALSAD,14
1431,BHARUCH,14
1448,SURENDRANAGAR,14
1519,SURENDRANAGAR,14
1534,JUNAGADH,14
1536,PORBANDAR,14
1565,NARMADA,14
1585,TAPI,14
1608,NAVSARI,14
1628,VALSAD,14
1629,HIMATNAGAR,14
1642,PATAN,14
1691,KUTCH (EAST(G)),14
1698,PORBANDAR,14
1709,PANCHMAHAL,14
1798,VADODARA COMMR.,14
1808,PALANPUR,14
1823,PATAN,14
1824,ANAND,14
1859,RAJKOT COMMR.,14
1886,PORBANDAR,14
1897,HIMATNAGAR,14
1943,W.RLY AHMEDABAD,14
1960,VALSAD,14
1977,GANDHINAGAR,14
1982,BHAVNAGAR,14
1996,PALANPUR,14
1997,KUTCH (WEST-BHUJ),14
2080,SURENDRANAGAR,14
2084,VADODARA COMMR.,14
2090,PALANPUR,14
2104,SURAT RURAL,14
2109,AHMEDABAD RURAL,14
2139,JUNAGADH,14
2151,RAJKOT COMMR.,14
2191,PALANPUR,14
2194,AHWA-DANG,14
2208,PANCHMAHAL,14
2212,RAJKOT RURAL,14
2239,PANCHMAHAL,14
2246,W.RLY,14
2265,TOTAL,14
2274,SURENDRANAGAR,14
2337,W.RLY AHMEDABAD,14
2338,PALANPUR,14
2339,PATAN,14
2367,PORBANDAR,14
2374,AMRELI,14
2382,BHAVNAGAR,14
2400,AHMEDABAD RURAL,14
2407,AHMEDABAD COMMR.,14
2408,SURENDRANAGAR,14
2441,VALSAD,14
2472,SURAT RURAL,14
2497,W.RLY,14
2529,AHWA-DANG,14
2548,AHWA-DANG,14
2557,PATAN,14
2558,GANDHINAGAR,14
2573,AHMEDABAD RURAL,14
2609,ANAND,14
2632,CID CRIME,14
2695,RAJKOT RURAL,14
2723,W.RLY,14
2726,JUNAGADH,14
2769,BHAVNAGAR,14
2772,PALANPUR,14
2778,ANAND,14
2792,KUTCH,14
2805,DAHOD,14
2813,KHEDA NORTH,14
2866,SURENDRANAGAR,14
2886,VADODARA COMMR.,14
2894,VADODARA RURAL,14
2911,RAJKOT COMMR.,14
2948,KHEDA NORTH,14
2973,AHMEDABAD COMMR.,14
2984,ANAND,14
3000,SURAT RURAL,14
3080,BHARUCH,14
3100,MEHSANA,14
3145,JUNAGADH,14
3166,VALSAD,14
3169,RAJKOT RURAL,14
3188,TOTAL,14
3225,TOTAL,14
3268,VADODARA COMMR.,14
3327,PANCHMAHAL,14
3356,JUNAGADH,14
3381,KUTCH (WEST-BHUJ),14
3384,SURAT COMMR.,14
3408,MEHSANA,14
3427,GANDHINAGAR,14
3428,JAMNAGAR,14
3432,PATAN,14
3474,VADODARA RURAL,14
3481,VADODARA COMMR.,14
3487,PATAN,14
3509,TOTAL,14
3556,AHMEDABAD RURAL,14
3558,NARMADA,14
3585,SURAT COMMR.,14
3593,HIMATNAGAR,14
3655,SURAT RURAL,14
3687,AHWA-DANG,14
3741,MEHSANA,14
3757,KHEDA NORTH,14
3769,AHWA-DANG,14
3788,KUTCH,14
3798,NARMADA,14
3801,JUNAGADH,14
3856,AMRELI,14
3874,AMRELI,14
3876,RAJKOT COMMR.,14
3885,SURAT COMMR.,14
3886,AHWA-DANG,14
3887,PATAN,14
3897,VADODARA RURAL,14
3931,NAVSARI,14
3933,BHAVNAGAR,14
3973,MEHSANA,14
3983,W.RLY,14
3984,AHMEDABAD RURAL,14
4054,KUTCH,14
4105,SURAT COMMR.,14
4226,NARMADA,14
4238,BHAVNAGAR,14
4262,SURENDRANAGAR,14
4354,SURAT COMMR.,14
4367,HIMATNAGAR,14
4403,SURAT RURAL,14
4434,RAJKOT RURAL,14
4459,VADODARA COMMR.,14
4461,TAPI,14
4462,AMRELI,14
4473,SURENDRANAGAR,14
4474,AHMEDABAD COMMR.,14
4494,PORBANDAR,14
4532,ANAND,14
4537,SURENDRANAGAR,14
4548,GANDHINAGAR,14
4553,AMRELI,14
4565,W.RLY VADODARA,14
4569,PALANPUR,14
4573,CID CRIME,14
4607,GANDHINAGAR,14
4652,JAMNAGAR,14
4663,VADODARA COMMR.,14
4714,W.RLY,14
4727,JAMNAGAR,14
4741,KUTCH,14
4765,NARMADA,14
4786,VALSAD,14
4802,MEHSANA,14
4809,W.RLY VADODARA,14
4839,RAJKOT COMMR.,14
4960,NARMADA,14
5023,TOTAL,14
5095,MEHSANA,14
5159,AHMEDABAD COMMR.,14
5175,VADODARA COMMR.,14
5176,AMRELI,14
5191,RAJKOT RURAL,14
5228,BHARUCH,14
5246,PORBANDAR,14
5285,SURAT COMMR.,14
5293,PORBANDAR,14
5298,W.RLY,14
5323,AHWA-DANG,14
5334,HIMATNAGAR,14
5357,TAPI,14
5396,PALANPUR,14
5397,KUTCH,14
5426,TOTAL,14
5445,RAJKOT COMMR.,14
5454,KHEDA NORTH,14
5455,VADODARA RURAL,14
5460,VADODARA RURAL,14
5465,BHAVNAGAR,14
5472,PANCHMAHAL,14
5486,HIMATNAGAR,14
5508,BHAVNAGAR,14
5532,PALANPUR,14
5598,AHMEDABAD RURAL,14
5602,BHARUCH,14
5614,PANCHMAHAL,14
5617,SURAT RURAL,14
5650,W.RLY,14
5652,AHMEDABAD COMMR.,14
5694,SURENDRANAGAR,14
5696,HIMATNAGAR,14
5697,W.RLY,14
5746,GANDHINAGAR,14
5769,PORBANDAR,14
5774,PALANPUR,14
5795,NAVSARI,14
5796,DAHOD,14
5836,W.RLY,14
5837,VADODARA RURAL,14
5851,KHEDA NORTH,14
5858,JUNAGADH,14
5875,TAPI,14
5971,AMRELI,14
5973,JUNAGADH,14
5991,BHARUCH,14
5995,JAMNAGAR,14
6001,AHMEDABAD COMMR.,14
6011,TOTAL,14
6071,BHAVNAGAR,14
6097,JAMNAGAR,14
6106,VADODARA RURAL,14
6138,SURAT RURAL,14
6171,NARMADA,14
6181,BHARUCH,14
6199,CID CRIME,14
6209,RAJKOT COMMR.,14
6215,AMRELI,14
6219,VADODARA COMMR.,14
6239,TAPI,14
6252,BHARUCH,14
6291,BHARUCH,14
6346,VADODARA RURAL,14
6353,RAJKOT COMMR.,14
6400,KHEDA NORTH,14
6404,JAMNAGAR,14
6409,VALSAD,14
6450,DAHOD,14
6469,NAVSARI,14
6488,TAPI,14
6522,KHEDA NORTH,14
6530,BHARUCH,14
6556,NARMADA,14
6560,GANDHINAGAR,14
6561,KUTCH,14
6608,HIMATNAGAR,14
6637,AHMEDABAD RURAL,14
6693,SURAT COMMR.,14
6711,VADODARA COMMR.,14
6725,PANCHMAHAL,14
6735,NAVSARI,14
6740,TOTAL,14
6791,PANCHMAHAL,14
6909,JAMNAGAR,14
6926,NARMADA,14
6930,VADODARA RURAL,14
6971,AHWA-DANG,14
6979,VALSAD,14
6983,ANAND,14
6988,AMRELI,14
6990,BHARUCH,14
7004,TOTAL,14
7129,JUNAGADH,14
7150,KUTCH,14
7151,SURAT COMMR.,14
7177,GANDHINAGAR,14
7198,NAVSARI,14
7209,JAMNAGAR,14
7222,DAHOD,14
7245,DAHOD,14
7254,KHEDA NORTH,14
7264,ANAND,14
7307,AHWA-DANG,14
7310,KHEDA NORTH,14
7381,ANAND,14
7385,MEHSANA,14
7412,NAVSARI,14
7458,SURAT COMMR.,14
7473,SURAT COMMR.,14
7478,JUNAGADH,14
7546,SURAT RURAL,14
7630,SURENDRANAGAR,14
7638,NARMADA,14
7668,HIMATNAGAR,14
7711,KHEDA NORTH,14
7742,DAHOD,14
7743,DAHOD,14
7761,VADODARA RURAL,14
7800,PALANPUR,14
7823,AHMEDABAD COMMR.,14
7837,SURAT COMMR.,14
7857,AHMEDABAD RURAL,14
7882,PANCHMAHAL,14
7894,AMRELI,14
7946,JAMNAGAR,14
8025,PORBANDAR,14
8031,NAVSARI,14
8099,VADODARA COMMR.,14
8162,GANDHINAGAR,14
8208,NAVSARI,14
8217,BHAVNAGAR,14
8222,KHEDA NORTH,14
8224,BHARUCH,14
8225,PATAN,14
8294,HIMATNAGAR,14
8313,MEHSANA,14
8320,SURAT RURAL,14
8353,PATAN,14
8398,RAJKOT RURAL,14
8419,DAHOD,14
8480,MEHSANA,14
8488,KUTCH,14
8517,AHMEDABAD COMMR.,14
8518,PORBANDAR,14
8529,RAJKOT RURAL,14
8551,ANAND,14
8596,GANDHINAGAR,14
8613,GANDHINAGAR,14
8635,KUTCH,14
8646,HIMATNAGAR,14
8653,BHAVNAGAR,14
8662,VALSAD,14
8667,VALSAD,14
8673,RAJKOT RURAL,14
8689,RAJKOT COMMR.,14
8698,AHMEDABAD RURAL,14
8711,PANCHMAHAL,14
8732,JAMNAGAR,14
8749,VADODARA COMMR.,14
8758,RAJKOT COMMR.,14
8763,PORBANDAR,14
8884,SURAT COMMR.,14
8890,NAVSARI,14
8938,KHEDA NORTH,14
8948,AMRELI,14
8968,BHARUCH,14
8975,JUNAGADH,14
8980,GANDHINAGAR,14
9006,KUTCH,14
9013,AMRELI,14
9052,NARMADA,14
9133,KUTCH (EAST(G)),14
9159,DAHOD,14
9176,DAHOD,14
9187,DAHOD,14
9193,RAJKOT RURAL,14
